Item ID,Description,Start date,End date,Series ID,Series,Source
797278,GYMPIE EAST State School,1977-10-10,1977-11-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797278
797279,GYMPIE EAST State School,1980-04-08,1980-06-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797279
797280,GYMPIE SOUTH State School,1981-01-06,1981-04-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797280
797281,GYMPIE WEST State School,1978-06-04,1978-07-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797281
797282,GYMPIE WEST State School,1981-08-31,1981-08-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797282
797283,HADEN State School,1974-07-21,1974-07-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797283
797284,HADEN State School,1978-05-24,1978-05-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797284
797285,HADEN State School,1981-02-06,1981-07-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797285
797286,HAIGSLEA State School,1975-10-22,1975-10-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797286
797287,HAIGSLEA State School,1977-05-04,1977-06-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797287
797288,HAIGSLEA State School,1979-03-29,1979-03-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797288
797289,HAIGSLEA State School,1981-03-31,1981-03-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797289
797290,HALIFAX State School,1980-09-18,1980-09-19,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797290
797291,HAMBLEDON State School,1977-10-17,1977-10-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797291
797292,HAMBLEDON State School,1980-04-14,1980-04-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797292
797293,HAMILTON State School,1975-10-15,1975-10-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797293
797294,HAMILTON State School,1979-11-19,1979-11-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797294
797295,HAMILTON State School,1982-03-06,1982-04-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797295
797296,HAMPDEN State School,1975-09-30,1975-01-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797296
797297,HAMPDEN State School,1977-04-20,1977-04-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797297
797298,HAMPDEN State School,1981-03-30,1981-03-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797298
797299,HANNAFORD State School,1978-07-25,1978-07-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797299
797300,HANNAFORD State School,1981-06-05,1981-07-05,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797300
797301,HAPPY VALLEY State School,1977-09-19,1977-09-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797301
797302,HAPPY VALLEY State School,1980-03-11,1980-06-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797302
797303,HARLAXTON State School,1978-10-07,1978-12-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797303
797304,HARLIN State School,1975-04-06,1975-05-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797304
797305,HARLIN State School,1978-09-28,1978-09-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797305
797306,HARLIN State School,1981-05-28,1981-05-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797306
797307,HARRIS FIELDS State School,1979-09-24,1979-09-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797307
797308,HARRISFIELDS State School,1982-04-05,1982-07-05,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797308
797309,HARRISTOWN State School,1979-11-26,1979-07-12,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797309
797310,HARRISTOWN State School,1980-07-07,1980-07-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797310
797311,HARRISVILLE State School,1978-03-30,1978-03-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797311
797312,HARRISVILLE State School,1981-08-26,1981-08-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797312
797313,HATTON VALE State School,1978-07-27,1978-07-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797313
797314,HATTON VALE State School,1981-05-20,1981-05-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797314
797315,HAWKINS CREEK State School,1970-05-30,1970-05-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797315
797316,HAWKINS CREEK State School,1975-10-15,1975-10-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797316
797317,HAWKINS CREEK State School,1977-07-15,1977-07-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797317
797318,HAWKINS CREEK State School,1981-05-11,1981-05-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797318
797319,HAYMAN ISLAND State School,1978-07-20,1978-07-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797319
797320,HAYMAN ISLAND State School,1981-05-21,1981-05-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797320
797321,HEALY State School,1979-02-10,1979-05-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797321
797322,HEALY State School,1982-09-13,1982-09-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797322
797323,HEATLEY State School,1980-01-09,1980-10-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797323
797324,HEBEL State School,1978-10-17,1978-10-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797324
797325,HEBEL State School,1980-07-07,1980-07-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797325
797326,HEBEL State School,1981-09-17,1981-09-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797326
797327,HELENS HILL State School,1975-03-07,1975-03-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797327
797328,HELENS HILL State School,1980-07-11,1980-07-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797328
797329,HELENS HILL State School,1982-10-18,1982-10-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797329
797330,HELIDON State School,1975-08-28,1975-08-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797330
797331,HELIDON State School,1978-10-07,1978-11-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797331
797332,HEMMANT State School,1975-09-24,1975-09-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797332
797333,HEMMANT State School,1978-02-10,1978-03-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797333
797334,HEMMANT State School,1981-11-05,1981-12-05,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797334
797335,HENDRA State School,1980-04-09,1980-05-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797335
797336,HERBERTON State School,1978-06-14,1978-06-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797336
797337,HERBERTON State School,1981-06-15,1981-06-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797337
797338,HERCULES ROAD State School,1977-09-19,1977-09-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797338
797339,HERCULES ROAD State School,1980-05-09,1980-09-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797339
797340,HERMIT PARK State School,1975-11-24,1975-11-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797340
797341,HERMIT PARK State School,1978-08-29,1978-05-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797341
797342,HERMIT PARK State School,1981-06-10,1981-09-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797342
797343,HERMIT PARK INFANTS State School,1979-06-25,1979-06-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797343
797344,HERMIT PARK INFANTS State School,1982-03-22,1982-03-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797344
797345,HIGHFIELDS State School,1978-04-21,1978-05-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797345
797346,HIGHFIELDS State School,1981-05-21,1981-05-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797346
797347,HILDER ROAD State School,1980-09-06,1980-11-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797347
797348,HILLVIEW State School,1975-12-11,1975-12-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797348
797349,HILLVIEW State School,1977-04-26,1977-04-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797349
797350,HILLVIEW State School,1980-09-24,1980-09-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797350
797351,HILLVIEW State School,1982-07-04,1982-08-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797351
797352,HOLLAND PARK State School,1977-10-24,1977-10-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797352
797353,HOLLAND PARK State School,1982-05-17,1982-05-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797353
797354,HOME HILL State School,1979-07-16,1979-07-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797354
797355,HOMEBUSH State School,1975-09-19,1975-09-19,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797355
797356,HOMEBUSH State School,1977-09-23,1977-09-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797356
797357,HOMEBUSH State School,1981-08-24,1981-08-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797357
797358,HOMESTEAD State School,1975-02-09,1975-02-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797358
797359,HOMESTEAD State School,1978-07-11,1978-07-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797359
797360,HOMESTEAD State School,1980-11-11,1980-11-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797360
797361,HOMESTEAD State School,1982-07-04,1982-07-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797361
797362,HOPE VALE State School,1982-01-11,1982-02-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797362
797363,HOPELAND State School,1978-03-22,1978-03-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797363
797364,HOPELAND State School,1981-08-27,1981-08-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797364
797365,Hope Vale State School,1979-06-14,1979-06-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797365
797366,HOWARD State School,1979-07-25,1979-07-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797366
797367,HOWARD State School,1982-08-11,1982-10-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797367
797368,HUGHENDEN State School,1975-07-29,1975-07-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797368
797369,HUGHENDEN State School,1977-11-21,1977-11-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797369
797370,HUGHENDEN State School,1981-06-10,1981-08-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797370
797371,HUMPYBONG State School,1977-01-10,1977-10-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797371
797372,HUMPYBONG State School,1978-04-07,1978-06-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797372
797373,HUMPYBONG State School,1980-10-27,1980-10-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797373
797374,HUMPYBONG INFANTS State School,1975-02-06,1975-03-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797374
797375,HUMPYBONG INFANTS State School,1981-06-04,1981-07-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797375
797376,HUNGERFORD State School,1980-09-18,1980-09-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797376
797377,HUNGERFORD State School,1981-10-09,1981-10-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797377
797378,ILFRACOMBE State School,1978-06-29,1978-06-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797378
797379,ILFRACOMBE State School,1981-10-26,1981-10-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797379
797380,IMBIL State School,1978-10-16,1978-10-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797380
797381,IMBIL State School,1981-07-20,1981-07-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797381
797382,INALA State School,1979-04-09,1979-05-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797382
797383,INALA State School,1982-10-18,1982-10-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797383
797384,INALA WEST State School,1975-06-30,1975-02-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797384
797385,INALA WEST State School,1977-05-18,1977-05-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797385
797386,INALA WEST State School,1978-07-23,1978-07-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797386
797387,INALA WEST State School,1980-03-11,1980-05-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797387
797388,INDOOROOPILLY State School,1975-08-09,1975-11-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797388
797389,INDOOROOPILLY State School,1981-08-31,1981-04-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797389
797390,INGHAM State School,1979-03-09,1979-09-13,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797390
797391,INGHAM State School,1982-07-09,1982-10-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797391
797392,INGLESIDE State School,1975-01-12,1975-01-12,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797392
797393,INGLESIDE State School,1977-05-24,1977-05-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797393
797394,INGLESIDE State School,1981-06-23,1981-06-23,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797394
797395,INGLEWOOD State School,1982-01-11,1982-03-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797395
797396,INJUNE State School,1982-03-23,1982-03-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797396
797397,INNISFAIL EAST State School,1975-10-28,1975-10-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797397
797398,INNISFAIL EAST State School,1978-06-19,1978-06-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797398
797399,INNISFAIL EAST State School,1981-10-19,1981-10-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797399
797400,IPSWICH CENTRAL State School,1980-07-28,1980-07-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797400
797401,IPSWICH EAST State School,1978-05-29,1978-05-31,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797401
797402,IPSWICH EAST State School,1981-02-11,1981-03-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797402
797403,IPSWICH NORTH State School,1979-02-04,1979-05-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797403
797404,IPSWICH NORTH State School,1982-05-31,1982-01-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797404
797405,IPSWICH WEST State School,1975-05-20,1975-05-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797405
797406,IPSWICH WEST State School,1982-12-10,1982-10-13,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797406
797407,IREDALE State School,1975-09-10,1975-09-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797407
797408,IRONSIDE State School,1979-06-11,1979-09-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797408
797409,IRONSIDE State School,1982-02-08,1982-05-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797409
797410,IRVINEBANK State School,1977-09-06,1977-09-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797410
797411,IRVINEBANK State School,1980-08-07,1980-08-07,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797411
797412,ISIS CENTRAL MILL State School,1975-05-20,1975-05-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797412
797413,ISIS CENTRAL MILL State School,1977-04-21,1977-04-21,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797413
797414,ISIS CENTRAL MILL State School,1979-07-26,1979-07-26,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797414
797415,ISIS CENTRAL MILL State School,1981-11-25,1981-11-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797415
797416,ISISFORD State School,1975-04-09,1975-05-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797416
797417,ISISFORD State School,1977-11-08,1977-12-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797417
797418,ISISFORD State School,1980-10-30,1980-10-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797418
797419,ITHACA CREEK State School,1975-01-09,1975-02-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797419
797420,JACKSON State School,1975-11-06,1975-11-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797420
797421,JACKSON State School,1977-06-24,1977-06-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797421
797422,JACKSON State School,1979-05-24,1979-05-24,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797422
797423,JACKSON State School,1981-04-30,1981-04-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797423
797424,JAMBIN State School,1975-06-26,1975-06-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797424
797425,JAMBIN State School,1978-06-14,1978-06-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797425
797426,JAMBIN State School,1981-11-18,1981-11-19,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797426
797427,JAMBOREE HEIGHTS State School,1975-02-06,1975-03-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797427
797428,JAMBOREE HEIGHTS State School,1977-07-18,1977-07-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797428
797429,JAMBOREE HEIGHTS State School,1980-03-11,1980-06-11,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797429
797430,JANDOWAE State School,1975-05-26,1975-05-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797430
797431,JANDOWRIE State School,1980-03-06,1980-04-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797431
797432,JARAIL CREEK State School,1975-03-18,1975-03-18,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797432
797433,JARVISFIELD State School,1977-09-22,1977-07-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797433
797434,JARVISFIELD State School,1980-03-24,1980-03-25,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797434
797435,JERICHO State School,1977-06-29,1977-06-30,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797435
797436,JERICHO State School,1980-08-09,1980-09-09,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797436
797437,JESSICA POINT State School,1979-09-13,1979-09-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797437
797438,JESSICA POINT State School,1981-07-10,1981-08-10,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797438
797439,JESSICA POINT State School,1982-11-16,1982-11-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797439
797440,JIMBOOMBA State School,1975-11-13,1975-11-13,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797440
797441,JIMBOOMBA State School,1977-04-27,1977-04-28,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797441
797442,JIMBOOMBA State School,1980-10-13,1980-10-15,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797442
797443,JIMBOUR State School,1979-06-14,1979-06-14,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797443
797444,JIMBOUR State School,1982-10-05,1982-11-05,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797444
797445,JIMNA State School,1975-09-15,1975-09-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797445
797446,JIMNA State School,1978-11-20,1978-11-20,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797446
797447,JIMNA State School,1980-04-22,1980-04-22,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797447
797448,JIMNA State School,1982-07-06,1982-07-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797448
797449,JINDALEE State School,1977-09-26,1977-09-29,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797449
797450,JINDALEE State School,1980-06-10,1980-10-17,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797450
797451,JONDARYAN State School,1979-01-05,1979-02-05,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797451
797452,JONDARYAN State School,1981-05-29,1981-09-16,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797452
797453,JONES CREEK State School,1977-12-04,1977-12-04,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797453
797454,JONES CREEK State School,1981-06-06,1981-06-06,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797454
797455,JONES HILL State School,1975-06-03,1975-06-03,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797455
797456,JONES HILL State School,1977-01-08,1977-01-08,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797456
797457,JONES HILL State School,1979-07-26,1979-07-27,4533,Inspectors' Reports,http://www.archivessearch.qld.gov.au/search/itemdetails.aspx?itemid=797457
