School Name, No,Type,Locality,Year,Page,QSA Ref,Item ID,Series ID,Notes,Archivist Notes,Index Name,Description,Item ID Source,
Spring Hill Boys,101,Church of England Non Vested School,Brisbane,1872,32,EDU/N1,2543,10782,otherwise  Church of England School Spring Hill ,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Spring Hill Boys,101,Church of England Non Vested School,Brisbane,1873,118,EDU/N1,2543,10782,otherwise  Church of England School Spring Hill ,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Spring Hill Boys,101,Church of England Non Vested School,Brisbane,1874,2,EDU/N3,2545,10782,otherwise  Church of England School Spring Hill ,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Spring Hills Girls and Infants,,Church of England Non Vested School,Brisbane,1872,33,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Spring Hills Girls and Infants,,Church of England Non Vested School,Brisbane,1873,119,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Spring Hills Girls and Infants,,Church of England Non Vested School,Brisbane,1874,3,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Spring Hills Girls and Infants,,State School,Brisbane,1874,67,EDU/N3,2545,10782,possibly Brisbane Central School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Springsure,102,State School,Emerald,1872,97,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Springsure,102,State School,Emerald,1873,290,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Springsure,102,State School,Emerald,1873,314,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Springsure,102,State School,Emerald,1874,120,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Springsure,102,State School,Emerald,1875,525,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
St George,134,State School,Goondoowindi,1874,283,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St George,134,State School,Goondoowindi,1875,311,EDU/N5,2547,10782,St George Primary School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
St John's,13,Church of England Non Vested School,Brisbane,1872,34,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St John's,13,Church of England Non Vested School,Brisbane,1873,113,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St John's,13,Church of England Non Vested School,Brisbane,1873,184,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St John's,13,Church of England Non Vested School,Brisbane,1874,58,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St John's,13,Church of England Non Vested School,Brisbane,1874,98,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Lawrence,103,State School,Mackay,1872,98,EDU/N1,2543,10782,St Lawence Primary School,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Lawrence,103,State School,Mackay,1873,275,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Lawrence,103,State School,Mackay,1874,101,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Lawrence,103,State School,Mackay,1875,485,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
St Luke's,,Church of England Non Vested School,Toowoomba,1872,18,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Luke's,,Church of England Non Vested School,Toowoomba,1872,65,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Luke's,,Church of England Non Vested School,Toowoomba,1875,355,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
St Mary's Boys,57,Non Vested School,Ipswich,1872,58,EDU/N1,2543,10782,possibly  Ipswich Roman Catholic Boys School Arthur St Ipswich ,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Mary's Boys,57,Roman Catholic Non Vested School,Ipswich,1872,8,EDU/N1,2543,10782,possibly  Ipswich Roman Catholic Boys School Arthur St Ipswich ,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Mary's Boys,57,Roman Catholic Non Vested School,Ipswich,1873,142,EDU/N1,2543,10782,possibly  Ipswich Roman Catholic Boys School Arthur St Ipswich ,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Mary's Boys,57,Roman Catholic Non Vested School,Ipswich,1874,187,EDU/N3,2545,10782,possibly  Ipswich Roman Catholic Boys School Arthur St Ipswich ,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Mary's Boys,57,Roman Catholic Non Vested School,Ipswich,1874,217,EDU/N3,2545,10782,possibly  Ipswich Roman Catholic Boys School Arthur St Ipswich ,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Mary's Boys,57,Roman Catholic Non Vested School,Ipswich,1874,246,EDU/N3,2545,10782,possibly  Ipswich Roman Catholic Boys School Arthur St Ipswich ,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Mary's Girls,58,Non Vested School,Ipswich,1872,59,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Mary's Girls,58,Roman Catholic Non Vested School,Ipswich,1872,43,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Mary's Girls,58,Roman Catholic Non Vested School,Ipswich,1873,143,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Mary's Girls,58,Roman Catholic Non Vested School,Ipswich,1874,217,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Mary's Girls,58,Roman Catholic Non Vested School,Ipswich,1874,248,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Mary's Girls and Infants,58,Roman Catholic Non Vested School,Ipswich,1874,189,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Patrick's,111,Roman Catholic Non Vested School,Toowoomba,1872,65,EDU/N1,2543,10782,possibly Toowoomba Roman Catholic Girls and Infants School ,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Patrick's,111,Roman Catholic Non Vested School,Toowoomba,1874,60,EDU/N3,2545,10782,possibly Toowoomba Roman Catholic Girls and Infants School ,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Patrick's,111,Roman Catholic Non Vested School,Toowoomba,1875,345,EDU/N5,2547,10782,possibly Toowoomba Roman Catholic Girls and Infants School ,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
St Patrick's,111,Roman Catholic Non Vested School,Toowoomba,1875,429,EDU/N5,2547,10782,possibly Toowoomba Roman Catholic Girls and Infants School ,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
St Patrick's Girls and Infants,111,Roman Catholic Non Vested School,Toowoomba,1872,20,EDU/N1,2543,10782,possibly Toowoomba Roman Catholic Girls and Infants School ,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Paul's,,Church England Non Vested School,Ipswich,1872,59,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Paul's,,Church England Non Vested School,Ipswich,1873,138,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Paul's,,Church of England Non Vested School,Ipswich,1874,185,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Paul's,,Church of England Non Vested School,Ipswich,1874,208,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Paul's,,Church of England Non Vested School,Ipswich,1874,238,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
St Stephen's,,Roman Catholic Non Vested School,Brisbane,1873,114,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Stephen's,,Roman Catholic Non Vested School,Brisbane,1873,187,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
St Stephen's,,Roman Catholic Non Vested School,Brisbane,1874,59,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Stanthorpe,132,State School,Stanthorpe,1874,279,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Stanthorpe,132,State School,Stanthorpe,1874,329,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Stanthorpe,132,State School,Stanthorpe,1875,387,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Stanwell,129,State School,Rockhampton,1874,115,EDU/N3,2545,10782,Stanwell Provisional School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Stanwell,129,State School,Rockhampton,1874,156,EDU/N3,2545,10782,Stanwell Provisional School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Stanwell,129,State School,Rockhampton,1875,456,EDU/N5,2547,10782,proposed school,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Stanwell,129,State School,Rockhampton,1875,509,EDU/N5,2547,10782,Stanwell Provisional School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Sugarloaf,133,State School,,1874,278,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Sugarloaf,133,State School,,1874,331,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Sugarloaf,133,State School,,1875,389,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Surat,142,State School,Roma,1874,284,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Surat,142,State School,Roma,1875,303,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Surat,142,State School,Roma,1875,399,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Swan Creek,104,State School,Warwick,1872,10,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Swan Creek,104,State School,Warwick,1872,73,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Swan Creek,104,State School,Warwick,1872,78,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Swan Creek,104,State School,Warwick,1873,198,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Swan Creek,104,State School,Warwick,1873,224,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Swan Creek,104,State School,Warwick,1873,248,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Swan Creek No 1,104,State School,Warwick,1874,277,EDU/N3,2545,10782,became Swan Creek State School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Swan Creek No 1,104,State School,Warwick,1874,339,EDU/N3,2545,10782,became Swan Creek State School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Swan Creek No 1,104,State School,Warwick,1875,375,EDU/N5,2547,10782,became Swan Creek State School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Swan Creek No 2,151,State School, Warwick,1874,340,EDU/N3,2545,10782,became Upper Swan Creek then Yangan School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Swan Creek No 2,151,State School, Warwick,1875,377,EDU/N5,2547,10782,became Upper Swan Creek then Yangan School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Swan Creek Upper No 2,151,State School,Ipswich,1874,278,EDU/N3,2545,10782,was Swan Creek No 2 became Yangan School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Tambourine,195,State School,Beaudesert,1874,78,EDU/N3,2545,10782,otherwise Tamborine School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Tambourine,195,State School,Beaudesert,1875,211,EDU/N5,2547,10782,Tambourine Provisional School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Taroom,105,State School,Roma,1873,205,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Taroom,105,State School,Roma,1873,229,EDU/N1,2543,10782,,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Taroom,105,State School,Roma,1874,278,EDU/N3,2545,10782,,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Taroom,105,State School,Roma,1875,317,EDU/N5,2547,10782,,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Tent Hill,106,State School,Gatton,1873,145,EDU/N1,2543,10782,became Tent Hill Lower State School,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
Tent Hill,106,State School,Gatton,1874,177,EDU/N3,2545,10782,became Tent Hill Lower State School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Tent Hill,106,State School,Gatton,1874,206,EDU/N3,2545,10782,became Tent Hill Lower State School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Tent Hill,106,State School,Gatton,1874,229,EDU/N3,2545,10782,became Tent Hill Lower State School,Dup of EDU/N4,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2545,
Tent Hill,106,State School,Gatton,1875,169,EDU/N5,2547,10782,became Tent Hill Lower State School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Terrors Creek,191,State School,Dayboro,1875,223,EDU/N5,2547,10782,Terrors Creek Provisional School became Dayboro School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Tewantin,181,State School,Maroochydore,1875,577,EDU/N5,2547,10782,Tewantin Provisional School,Dup of EDU/N6,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2547,
Tiaro,107,State School,Maryborough,1872,82,EDU/N1,2543,10782,Tiaro Provisional School,Dup of EDU/N2,Index to Correspondence Register of School Inspector's Reports 1872-1875,Printed correspondence comprising reports of schools and reports to the Board of General Education,http://www.archivessearch.qld.gov.au/Search/ItemDetails.aspx?ItemId=2543,
